               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  53,            0.035781,            0.034132,           0.0015702,             0.93252,             0.85157,              0.8955,             0.56838,             0.03467,            0.034381,           0.0013475,           0.0094852,           0.0094852,           0.0094852
                  54,            0.035383,            0.033958,           0.0014856,             0.93726,             0.85275,             0.90035,             0.57861,            0.034227,            0.033823,           0.0012925,           0.0094753,           0.0094753,           0.0094753
                  55,            0.035009,            0.033359,           0.0014073,              0.9378,             0.85518,             0.89562,             0.57923,             0.03418,            0.033901,           0.0014214,           0.0094654,           0.0094654,           0.0094654
                  56,            0.034955,            0.033002,           0.0014196,             0.94438,             0.85115,             0.90144,             0.58849,            0.033731,            0.033826,            0.001288,           0.0094555,           0.0094555,           0.0094555
                  57,            0.034586,            0.033532,           0.0014132,             0.94687,             0.84899,             0.90696,             0.59149,            0.033564,            0.033754,           0.0015265,           0.0094456,           0.0094456,           0.0094456
                  58,            0.034578,            0.033131,           0.0013968,             0.93398,             0.85179,             0.90134,             0.59252,            0.033902,            0.033925,           0.0015914,           0.0094357,           0.0094357,           0.0094357
                  59,            0.034263,             0.03353,           0.0013539,             0.94795,             0.84916,              0.9001,             0.58331,             0.03362,            0.033643,           0.0015741,           0.0094258,           0.0094258,           0.0094258
                  60,            0.034071,            0.033409,           0.0012822,             0.94358,             0.86091,             0.90173,             0.59995,            0.032915,            0.033784,            0.001231,           0.0094159,           0.0094159,           0.0094159
                  61,            0.033744,            0.032407,           0.0013994,             0.91546,             0.87175,               0.907,             0.59745,            0.032864,            0.033656,           0.0014233,            0.009406,            0.009406,            0.009406
                  62,            0.033664,            0.032833,           0.0013925,             0.94126,             0.85907,             0.90087,             0.60048,            0.032773,            0.033637,            0.001396,           0.0093961,           0.0093961,           0.0093961
