               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  60,            0.047534,            0.043663,           0.0024086,             0.88929,             0.76223,             0.82427,             0.43911,            0.045933,            0.042101,           0.0022807,           0.0094159,           0.0094159,           0.0094159
                  61,            0.047456,            0.043462,           0.0023483,             0.89401,             0.76464,             0.82815,             0.44012,            0.045406,            0.041992,           0.0019888,            0.009406,            0.009406,            0.009406
                  62,            0.046996,            0.043175,           0.0023981,             0.87934,             0.75572,             0.81505,             0.42397,            0.046276,             0.04319,           0.0021738,           0.0093961,           0.0093961,           0.0093961
                  63,            0.046802,            0.042794,           0.0023469,             0.89415,               0.763,             0.82802,             0.43347,            0.045609,            0.042423,           0.0020459,           0.0093862,           0.0093862,           0.0093862
                  64,            0.046892,            0.042482,           0.0023061,             0.86667,             0.74456,             0.81013,             0.42667,            0.045877,            0.042962,           0.0021703,           0.0093763,           0.0093763,           0.0093763
                  65,            0.046742,            0.042737,           0.0024108,             0.89298,              0.7626,             0.82629,             0.45148,            0.045075,            0.041852,           0.0021008,           0.0093664,           0.0093664,           0.0093664
                  66,            0.046586,            0.043244,           0.0022777,             0.88133,             0.77408,             0.83459,             0.44881,            0.045232,            0.042257,            0.002163,           0.0093565,           0.0093565,           0.0093565
                  67,            0.046145,            0.042588,           0.0022783,             0.88024,             0.76619,             0.82769,             0.45133,            0.044866,            0.041768,           0.0023059,           0.0093466,           0.0093466,           0.0093466
                  68,            0.045818,            0.041706,           0.0022035,             0.88849,             0.77538,             0.83734,             0.45601,            0.044764,            0.041863,           0.0018383,           0.0093367,           0.0093367,           0.0093367
                  69,            0.046223,            0.041971,           0.0022662,             0.89386,             0.77356,             0.83433,             0.45358,            0.044106,            0.041144,           0.0020645,           0.0093268,           0.0093268,           0.0093268
                  70,            0.046431,              0.0424,           0.0023266,             0.88087,             0.78445,             0.83682,             0.45609,            0.044418,            0.041265,           0.0021672,           0.0093169,           0.0093169,           0.0093169
                  71,            0.045577,            0.042045,           0.0021679,             0.89608,             0.76287,             0.83379,             0.45676,            0.044133,            0.041285,            0.002136,            0.009307,            0.009307,            0.009307
                  72,            0.046066,            0.041946,            0.002183,              0.8722,             0.78067,             0.82901,             0.45383,            0.044877,            0.041797,           0.0022305,           0.0092971,           0.0092971,           0.0092971
                  73,            0.045746,            0.042581,           0.0021287,             0.87086,             0.79259,             0.83854,             0.46065,            0.044238,            0.041644,           0.0019279,           0.0092872,           0.0092872,           0.0092872
                  74,            0.045504,             0.04174,            0.002119,             0.88929,             0.78229,             0.84714,              0.4655,            0.044127,            0.040939,           0.0018873,           0.0092773,           0.0092773,           0.0092773
                  75,            0.045338,            0.042172,           0.0021257,             0.90175,             0.78328,             0.84737,             0.47248,             0.04363,             0.04113,           0.0019039,           0.0092674,           0.0092674,           0.0092674
                  76,            0.045227,            0.041356,           0.0020649,             0.88855,             0.80167,             0.84762,             0.47759,            0.043279,            0.040691,           0.0017254,           0.0092575,           0.0092575,           0.0092575
                  77,            0.045379,            0.041472,           0.0021135,             0.87941,             0.79469,             0.84191,             0.47847,            0.043456,            0.041002,            0.002025,           0.0092476,           0.0092476,           0.0092476
                  78,            0.044775,            0.041166,           0.0020959,             0.88919,             0.79325,             0.84587,             0.47738,            0.043061,            0.040714,           0.0018828,           0.0092377,           0.0092377,           0.0092377
                  79,            0.045067,            0.041254,           0.0021383,             0.89427,             0.77393,             0.83254,             0.46954,            0.043981,            0.040731,           0.0019113,           0.0092278,           0.0092278,           0.0092278
                  80,            0.045153,             0.04152,           0.0020505,             0.88873,             0.79968,             0.85414,             0.48353,            0.043039,            0.040469,           0.0020792,           0.0092179,           0.0092179,           0.0092179
                  81,             0.04525,            0.041674,           0.0020588,             0.90912,             0.78215,             0.85077,             0.48455,            0.042744,            0.040522,           0.0019695,            0.009208,            0.009208,            0.009208
                  82,            0.045153,            0.041589,           0.0021056,             0.92653,             0.78124,             0.85284,             0.48559,            0.042562,            0.040359,           0.0017675,           0.0091981,           0.0091981,           0.0091981
                  83,            0.044709,            0.041227,           0.0020121,             0.90419,             0.80175,             0.85625,             0.48337,            0.042846,            0.040405,           0.0017002,           0.0091882,           0.0091882,           0.0091882
                  84,            0.044385,            0.041565,           0.0019633,             0.90709,             0.79245,             0.85733,             0.48947,            0.042395,            0.040408,           0.0017613,           0.0091783,           0.0091783,           0.0091783
                  85,            0.044159,            0.041479,           0.0020028,             0.91444,             0.79504,             0.85687,             0.49148,            0.041813,            0.039838,           0.0016096,           0.0091684,           0.0091684,           0.0091684
                  86,            0.044254,            0.041317,           0.0019586,             0.91965,               0.801,             0.85572,             0.49439,            0.042067,            0.039925,           0.0015615,           0.0091585,           0.0091585,           0.0091585
                  87,            0.044026,            0.040654,           0.0019872,             0.91623,             0.79603,             0.85294,             0.49379,            0.042234,            0.039838,           0.0018008,           0.0091486,           0.0091486,           0.0091486
                  88,             0.04413,            0.040999,           0.0020155,              0.9236,             0.79276,             0.85662,             0.49779,            0.042074,            0.040055,            0.001703,           0.0091387,           0.0091387,           0.0091387
                  89,            0.043635,            0.040485,           0.0018738,             0.90588,             0.79178,             0.85332,              0.4935,            0.041979,            0.040094,           0.0015582,           0.0091288,           0.0091288,           0.0091288
                  90,             0.04387,             0.04144,           0.0018502,             0.92353,             0.79452,             0.85703,             0.49628,            0.041951,             0.03982,           0.0016292,           0.0091189,           0.0091189,           0.0091189
                  91,            0.043831,            0.040354,           0.0020155,              0.9259,             0.79395,             0.86098,              0.5086,            0.041603,            0.039522,           0.0017129,            0.009109,            0.009109,            0.009109
                  92,            0.043528,              0.0404,           0.0018693,             0.91956,             0.79415,             0.85363,             0.49239,            0.042129,            0.040061,           0.0017302,           0.0090991,           0.0090991,           0.0090991
                  93,            0.043706,            0.040806,           0.0019171,             0.91496,             0.80571,             0.86052,             0.50187,            0.041751,            0.039889,            0.001614,           0.0090892,           0.0090892,           0.0090892
                  94,            0.043276,            0.040428,           0.0019658,             0.90199,             0.81416,             0.86359,             0.50601,            0.041387,            0.039582,           0.0017101,           0.0090793,           0.0090793,           0.0090793
                  95,            0.043496,            0.040682,            0.001782,             0.91515,              0.8079,             0.86258,             0.50594,             0.04144,            0.039741,           0.0016137,           0.0090694,           0.0090694,           0.0090694
                  96,            0.043626,            0.040103,           0.0020295,              0.9157,             0.80982,             0.86643,             0.51105,             0.04127,            0.039562,           0.0016177,           0.0090595,           0.0090595,           0.0090595
                  97,            0.043315,            0.040698,           0.0018355,             0.91551,             0.80102,             0.86348,             0.50904,            0.041437,            0.039353,            0.001545,           0.0090496,           0.0090496,           0.0090496
                  98,            0.043166,            0.040363,           0.0019329,             0.92765,             0.80326,             0.86399,             0.51498,            0.041075,            0.039292,           0.0015366,           0.0090397,           0.0090397,           0.0090397
                  99,            0.043263,            0.040225,           0.0018981,              0.9153,             0.80864,             0.86508,             0.51341,            0.040803,            0.039198,           0.0016332,           0.0090298,           0.0090298,           0.0090298
                 100,            0.042651,            0.040077,            0.001819,             0.92412,             0.80708,             0.86838,             0.51332,            0.040695,            0.039286,           0.0015546,           0.0090199,           0.0090199,           0.0090199
                 101,            0.042697,              0.0399,           0.0017638,             0.91235,             0.81733,             0.86736,             0.51675,            0.040472,            0.039124,           0.0015866,             0.00901,             0.00901,             0.00901
                 102,            0.042646,            0.040209,           0.0018041,             0.92706,             0.80593,             0.86964,             0.51652,            0.040651,            0.039306,           0.0015679,           0.0090001,           0.0090001,           0.0090001
                 103,             0.04247,            0.040155,           0.0017589,             0.92628,             0.80759,             0.87054,             0.52414,            0.040423,            0.039046,           0.0014461,           0.0089902,           0.0089902,           0.0089902
                 104,            0.042349,            0.039838,           0.0018307,             0.92665,             0.80982,             0.86916,             0.52469,            0.040104,            0.039013,           0.0015026,           0.0089803,           0.0089803,           0.0089803
                 105,            0.042308,            0.040178,           0.0018126,             0.92163,             0.81993,             0.87132,             0.52807,            0.040024,            0.038962,           0.0013886,           0.0089704,           0.0089704,           0.0089704
                 106,             0.04233,            0.039752,           0.0018563,              0.9156,             0.82212,             0.87402,             0.52244,            0.040385,            0.038911,           0.0013664,           0.0089605,           0.0089605,           0.0089605
                 107,            0.042392,            0.039628,           0.0018957,             0.91077,             0.83092,             0.87668,             0.52775,            0.040289,            0.038819,           0.0014207,           0.0089506,           0.0089506,           0.0089506
                 108,            0.041849,            0.039501,           0.0017265,             0.92141,              0.8088,              0.8738,             0.52808,            0.040275,            0.038869,           0.0014295,           0.0089407,           0.0089407,           0.0089407
                 109,            0.041879,            0.038944,           0.0017432,             0.91422,             0.80741,             0.87305,             0.53235,            0.039914,            0.038573,            0.001488,           0.0089308,           0.0089308,           0.0089308
                 110,            0.042246,            0.039459,           0.0018823,             0.92439,             0.81797,              0.8743,             0.53692,            0.039477,            0.038313,           0.0014525,           0.0089209,           0.0089209,           0.0089209
                 111,            0.042012,            0.039877,           0.0016884,             0.91507,             0.81633,             0.87259,             0.53201,            0.039713,            0.038353,           0.0015028,            0.008911,            0.008911,            0.008911
                 112,            0.042117,            0.039839,            0.001781,             0.91742,              0.8189,             0.87563,             0.53765,            0.039581,            0.038519,           0.0015096,           0.0089011,           0.0089011,           0.0089011
                 113,            0.041887,            0.039649,           0.0016868,             0.92622,             0.81725,             0.87677,             0.53617,            0.039512,            0.038425,           0.0015034,           0.0088912,           0.0088912,           0.0088912
                 114,            0.041713,             0.03932,           0.0017709,             0.93769,             0.81051,             0.87746,             0.53945,            0.039188,            0.038361,           0.0015265,           0.0088813,           0.0088813,           0.0088813
                 115,            0.042026,            0.039905,           0.0017148,             0.92503,             0.82325,             0.88173,             0.54422,            0.039216,            0.038376,           0.0014356,           0.0088714,           0.0088714,           0.0088714
                 116,            0.041698,            0.038667,           0.0016948,             0.93304,             0.82023,             0.87882,             0.54532,            0.039148,            0.038283,           0.0014768,           0.0088615,           0.0088615,           0.0088615
                 117,            0.041489,             0.03937,           0.0017397,               0.921,             0.82988,                0.88,             0.54598,            0.038998,            0.038233,           0.0014105,           0.0088516,           0.0088516,           0.0088516
                 118,            0.041409,            0.039486,           0.0017063,             0.92429,             0.83164,              0.8818,             0.54703,             0.03912,            0.038251,           0.0013387,           0.0088417,           0.0088417,           0.0088417
                 119,            0.041137,            0.038553,           0.0017801,              0.9384,             0.81978,             0.88203,             0.54469,            0.039037,            0.038102,           0.0013921,           0.0088318,           0.0088318,           0.0088318
                 120,             0.04138,            0.039711,           0.0016205,             0.93584,             0.82344,             0.88018,             0.54518,            0.038995,            0.038208,           0.0013804,           0.0088219,           0.0088219,           0.0088219
                 121,            0.041575,            0.039459,           0.0017171,             0.92391,             0.83985,             0.87608,             0.54613,            0.038735,            0.038081,           0.0013234,            0.008812,            0.008812,            0.008812
                 122,            0.041348,            0.038944,           0.0016859,             0.93298,             0.83277,             0.88063,             0.54766,             0.03873,            0.038164,           0.0012651,           0.0088021,           0.0088021,           0.0088021
                 123,            0.041278,            0.040107,            0.001654,             0.93521,              0.8199,             0.87462,             0.54282,            0.039177,            0.038387,           0.0013199,           0.0087922,           0.0087922,           0.0087922
                 124,            0.041149,            0.039254,           0.0017462,             0.91458,             0.82533,             0.87298,             0.54558,            0.039115,            0.038514,           0.0013985,           0.0087823,           0.0087823,           0.0087823
                 125,            0.041062,              0.0388,           0.0016368,             0.92082,              0.8271,             0.87762,             0.54863,            0.038964,            0.038436,           0.0013565,           0.0087724,           0.0087724,           0.0087724
                 126,            0.041147,            0.038827,           0.0016884,             0.91771,             0.82797,              0.8785,             0.55131,            0.038847,            0.038334,           0.0013685,           0.0087625,           0.0087625,           0.0087625
                 127,            0.041002,            0.038336,           0.0017175,             0.93509,             0.80914,             0.87906,             0.55367,            0.038573,             0.03802,           0.0013686,           0.0087526,           0.0087526,           0.0087526
                 128,            0.040938,            0.038607,           0.0017043,             0.94254,             0.80765,             0.87945,             0.54972,            0.038621,            0.037962,           0.0014483,           0.0087427,           0.0087427,           0.0087427
                 129,             0.04118,            0.039776,           0.0015975,             0.92265,             0.82037,             0.87707,             0.55014,            0.038586,            0.038018,           0.0013669,           0.0087328,           0.0087328,           0.0087328
                 130,            0.040609,            0.038168,           0.0016864,             0.92126,              0.8306,             0.87885,              0.5498,            0.038678,            0.038042,           0.0013357,           0.0087229,           0.0087229,           0.0087229
                 131,            0.040939,             0.03866,           0.0016017,             0.92781,             0.82356,             0.87581,             0.54861,             0.03863,            0.038253,           0.0013168,            0.008713,            0.008713,            0.008713
                 132,            0.040722,            0.038588,           0.0016243,             0.91592,             0.82757,             0.87636,             0.55161,            0.038464,            0.038195,           0.0012978,           0.0087031,           0.0087031,           0.0087031
                 133,            0.040611,            0.038464,            0.001714,             0.92653,             0.82696,             0.87911,             0.55231,            0.038381,            0.038219,            0.001297,           0.0086932,           0.0086932,           0.0086932
                 134,            0.040747,            0.038807,           0.0016353,             0.93111,             0.81659,             0.87884,             0.55405,            0.038339,             0.03818,           0.0013088,           0.0086833,           0.0086833,           0.0086833
                 135,            0.040351,            0.038528,           0.0016194,             0.93391,             0.81699,             0.88123,             0.55724,            0.038286,            0.038033,           0.0013315,           0.0086734,           0.0086734,           0.0086734
                 136,            0.040578,             0.03813,           0.0016362,             0.93267,             0.81929,             0.87901,             0.55685,            0.038202,            0.038019,           0.0013239,           0.0086635,           0.0086635,           0.0086635
