               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 109,            0.040435,            0.037916,           0.0020051,             0.93114,             0.82247,             0.88565,             0.54474,            0.036295,            0.034733,           0.0014282,           0.0094654,           0.0094654,           0.0094654
                 110,            0.038494,            0.036026,           0.0015182,             0.92395,              0.8283,             0.88997,             0.54784,            0.036178,            0.034846,            0.001442,           0.0094605,           0.0094605,           0.0094605
                 111,             0.03806,            0.035462,            0.001386,             0.91852,              0.8362,             0.88679,             0.54855,            0.035888,            0.034833,           0.0014847,           0.0094555,           0.0094555,           0.0094555
                 112,            0.037903,            0.035664,           0.0014584,             0.91678,             0.84519,             0.89126,             0.55004,             0.03571,            0.034657,           0.0014062,           0.0094506,           0.0094506,           0.0094506
                 113,            0.037646,            0.034616,           0.0014124,             0.93671,             0.83746,             0.88903,             0.55202,            0.035634,            0.034684,           0.0014836,           0.0094456,           0.0094456,           0.0094456
                 114,            0.037325,             0.03523,           0.0013847,             0.92725,             0.84122,             0.88669,             0.55412,            0.035576,            0.034749,           0.0014623,           0.0094407,           0.0094407,           0.0094407
                 115,            0.037381,            0.035341,           0.0013343,              0.9379,             0.83256,             0.88751,             0.56037,            0.035275,            0.034744,           0.0014461,           0.0094357,           0.0094357,           0.0094357
                 116,            0.037421,            0.034479,           0.0013517,             0.94099,             0.83496,             0.88977,              0.5594,            0.035201,            0.034933,           0.0013586,           0.0094307,           0.0094307,           0.0094307
                 117,            0.037784,            0.035764,           0.0013866,             0.94018,             0.84207,             0.89089,             0.56039,            0.035208,            0.034844,           0.0011948,           0.0094258,           0.0094258,           0.0094258
                 118,            0.037262,            0.034845,            0.001377,             0.94027,             0.84405,             0.89425,             0.56204,             0.03498,            0.034874,           0.0010892,           0.0094208,           0.0094208,           0.0094208
                 119,            0.036836,            0.034425,           0.0013909,             0.92044,             0.85707,             0.89352,             0.56475,            0.034838,            0.034802,           0.0012892,           0.0094159,           0.0094159,           0.0094159
                 120,            0.037072,            0.034894,           0.0012115,             0.92575,             0.85067,             0.89056,             0.56809,            0.034726,             0.03483,           0.0013595,           0.0094109,           0.0094109,           0.0094109
