               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  54,            0.048517,            0.044128,           0.0025304,             0.86702,             0.74857,             0.80766,             0.41381,            0.047084,            0.042745,           0.0022433,           0.0094753,           0.0094753,           0.0094753
                  55,            0.048441,            0.043402,            0.002545,             0.85208,             0.73397,              0.7965,             0.40304,            0.046902,            0.043441,           0.0022905,           0.0094654,           0.0094654,           0.0094654
                  56,            0.048015,            0.043997,           0.0024829,             0.88785,             0.75355,             0.82265,              0.4375,            0.046147,            0.042475,           0.0019697,           0.0094555,           0.0094555,           0.0094555
                  57,            0.048083,            0.043457,           0.0025095,             0.89125,              0.7531,             0.82186,             0.42032,            0.046437,            0.042324,           0.0021274,           0.0094456,           0.0094456,           0.0094456
                  58,            0.048033,            0.043972,           0.0024125,              0.8855,             0.73854,             0.81007,             0.42296,            0.046572,            0.043058,           0.0023054,           0.0094357,           0.0094357,           0.0094357
                  59,            0.047695,             0.04401,           0.0023927,             0.88548,             0.75641,             0.82604,             0.43521,            0.045502,            0.042225,           0.0019665,           0.0094258,           0.0094258,           0.0094258
                  60,            0.047498,            0.043765,           0.0023916,             0.87694,             0.75364,             0.81386,             0.42418,            0.046661,            0.042891,           0.0019135,           0.0094159,           0.0094159,           0.0094159
                  61,            0.047306,            0.043305,           0.0023244,             0.85351,             0.76388,             0.81998,              0.4276,             0.04646,            0.042475,           0.0022686,            0.009406,            0.009406,            0.009406
                  62,            0.046913,            0.042984,           0.0022998,             0.88671,             0.75667,             0.82998,             0.44194,            0.045702,            0.042127,           0.0018317,           0.0093961,           0.0093961,           0.0093961
                  63,            0.046703,             0.04263,           0.0022992,             0.87012,             0.77263,             0.83277,             0.44752,            0.045414,            0.041778,           0.0019059,           0.0093862,           0.0093862,           0.0093862
                  64,            0.046777,            0.042443,           0.0022945,             0.87464,             0.78384,             0.83569,             0.44298,            0.045112,            0.042056,           0.0019463,           0.0093763,           0.0093763,           0.0093763
                  65,            0.046597,            0.042637,           0.0023478,             0.87865,             0.76221,             0.82744,             0.44157,            0.045364,             0.04199,           0.0019935,           0.0093664,           0.0093664,           0.0093664
                  66,            0.046533,            0.043147,            0.002236,             0.86378,             0.76807,             0.82741,             0.43772,            0.045062,            0.042272,           0.0021131,           0.0093565,           0.0093565,           0.0093565
                  67,            0.045969,            0.042426,           0.0022933,             0.87438,             0.74385,             0.81199,             0.43789,            0.045215,            0.041953,           0.0020606,           0.0093466,           0.0093466,           0.0093466
                  68,            0.045873,            0.041708,           0.0022373,             0.89986,             0.78068,             0.84377,             0.45976,            0.043995,            0.041524,           0.0016845,           0.0093367,           0.0093367,           0.0093367
                  69,            0.046089,            0.041886,           0.0023463,             0.89091,             0.75508,             0.83309,             0.45259,            0.044815,            0.041464,           0.0018456,           0.0093268,           0.0093268,           0.0093268
                  70,            0.046431,              0.0423,           0.0023077,             0.89395,             0.78294,             0.84047,             0.45591,            0.044514,            0.041776,           0.0018452,           0.0093169,           0.0093169,           0.0093169
                  71,             0.04568,            0.041908,           0.0020755,             0.89533,             0.77255,             0.84044,             0.45178,            0.045075,            0.041958,           0.0019785,            0.009307,            0.009307,            0.009307
                  72,            0.046031,            0.041974,           0.0021675,             0.87865,             0.78089,             0.83669,             0.44316,            0.045539,            0.041552,           0.0020223,           0.0092971,           0.0092971,           0.0092971
                  73,            0.045695,            0.042463,           0.0021252,             0.88811,             0.78602,             0.84817,              0.4661,              0.0442,            0.040886,           0.0020116,           0.0092872,           0.0092872,           0.0092872
                  74,            0.045433,            0.041756,           0.0020768,              0.8985,             0.78539,             0.84728,             0.46406,            0.044337,            0.040944,           0.0017391,           0.0092773,           0.0092773,           0.0092773
                  75,            0.045229,            0.042076,           0.0020821,             0.89886,             0.79563,             0.85287,             0.46857,            0.043851,            0.040832,           0.0018108,           0.0092674,           0.0092674,           0.0092674
                  76,            0.045219,            0.041268,           0.0020507,             0.88875,             0.78676,             0.84128,             0.46597,            0.043992,            0.041203,           0.0018214,           0.0092575,           0.0092575,           0.0092575
                  77,            0.045282,            0.041436,           0.0020772,             0.89821,             0.79625,             0.85396,             0.47445,            0.043589,            0.040989,           0.0019367,           0.0092476,           0.0092476,           0.0092476
                  78,            0.044921,            0.041198,           0.0020419,             0.89886,             0.80166,             0.84737,             0.47053,            0.043414,            0.040613,           0.0021127,           0.0092377,           0.0092377,           0.0092377
                  79,            0.045151,            0.041188,            0.002129,             0.90721,             0.79912,              0.8518,             0.47456,            0.042961,            0.040697,           0.0018315,           0.0092278,           0.0092278,           0.0092278
                  80,            0.045141,            0.041645,           0.0020672,             0.87979,             0.79017,              0.8462,             0.46594,            0.043737,             0.04098,           0.0020438,           0.0092179,           0.0092179,           0.0092179
                  81,            0.045326,            0.041663,           0.0020698,             0.90659,             0.78955,              0.8572,             0.47663,            0.043185,            0.040471,           0.0018897,            0.009208,            0.009208,            0.009208
                  82,            0.045102,            0.041627,           0.0021144,             0.91287,             0.80723,             0.86454,             0.48858,            0.042554,            0.040181,           0.0017178,           0.0091981,           0.0091981,           0.0091981
                  83,            0.044721,            0.041254,           0.0020225,              0.9016,             0.80842,             0.86145,             0.48793,            0.042349,            0.040053,            0.001691,           0.0091882,           0.0091882,           0.0091882
