               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  74,            0.033508,            0.032398,           0.0012576,             0.92868,             0.86887,              0.8998,             0.60107,            0.035434,             0.03745,           0.0014692,           0.0092773,           0.0092773,           0.0092773
                  75,             0.03322,            0.032679,           0.0012262,             0.94553,             0.86569,             0.90768,             0.60359,            0.034362,            0.036139,           0.0013769,           0.0092674,           0.0092674,           0.0092674
                  76,            0.033165,            0.032244,           0.0012577,              0.9485,             0.86482,             0.90716,             0.60484,            0.034464,            0.036275,           0.0012988,           0.0092575,           0.0092575,           0.0092575
                  77,            0.033114,            0.032222,           0.0013396,             0.94443,              0.8657,             0.90689,             0.61087,            0.034417,            0.036132,           0.0013368,           0.0092476,           0.0092476,           0.0092476
                  78,            0.032936,            0.031989,           0.0012781,             0.95108,             0.86072,             0.90964,             0.61689,            0.033944,             0.03571,            0.001385,           0.0092377,           0.0092377,           0.0092377
                  79,            0.033019,            0.032089,           0.0012585,             0.95378,             0.86456,             0.90988,              0.6132,            0.034398,            0.035688,           0.0012105,           0.0092278,           0.0092278,           0.0092278
                  80,            0.032918,            0.032067,           0.0012485,             0.94661,             0.85912,             0.90803,             0.61289,            0.033975,            0.036137,           0.0013303,           0.0092179,           0.0092179,           0.0092179
                  81,            0.033013,             0.03224,           0.0012589,             0.95257,             0.86397,             0.90886,             0.62132,            0.034113,             0.03659,           0.0013261,            0.009208,            0.009208,            0.009208
                  82,            0.032864,            0.032177,           0.0012956,             0.94266,              0.8714,             0.91114,             0.61822,            0.033467,            0.035521,           0.0013039,           0.0091981,           0.0091981,           0.0091981
                  83,            0.032562,            0.031884,           0.0012464,             0.95259,             0.85906,             0.90646,             0.61896,            0.033551,             0.03577,           0.0012716,           0.0091882,           0.0091882,           0.0091882
                  84,            0.032521,            0.032134,           0.0011708,             0.94205,             0.87872,             0.91601,             0.62048,            0.033382,             0.03556,           0.0013169,           0.0091783,           0.0091783,           0.0091783
                  85,            0.031987,            0.031857,           0.0012371,             0.95182,             0.87101,             0.91266,             0.62643,            0.032972,            0.035295,           0.0012702,           0.0091684,           0.0091684,           0.0091684
                  86,            0.032053,            0.031729,           0.0012069,             0.93756,             0.87657,              0.9098,             0.62481,            0.033199,            0.035789,           0.0011289,           0.0091585,           0.0091585,           0.0091585
                  87,            0.031748,            0.031211,           0.0012124,             0.95483,             0.86934,             0.91366,             0.62167,            0.033218,            0.035687,            0.001176,           0.0091486,           0.0091486,           0.0091486
                  88,             0.03195,            0.031486,           0.0011889,               0.957,              0.8826,             0.91474,             0.62969,            0.032892,            0.035491,           0.0012077,           0.0091387,           0.0091387,           0.0091387
                  89,            0.031595,            0.031005,           0.0011901,             0.94182,             0.87445,             0.91036,             0.62537,            0.033168,            0.035903,           0.0011403,           0.0091288,           0.0091288,           0.0091288
