               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  51,            0.051745,             0.04631,           0.0030634,             0.80086,             0.68397,             0.74597,             0.34046,            0.051041,            0.046206,            0.002813,            0.009505,            0.009505,            0.009505
                  52,            0.051378,            0.046325,           0.0030358,              0.8173,             0.69289,             0.76851,             0.35781,            0.050031,            0.045021,           0.0026377,           0.0094951,           0.0094951,           0.0094951
                  53,            0.051406,            0.046116,           0.0030515,             0.80924,             0.69085,             0.75725,             0.36083,            0.049874,            0.045353,           0.0024707,           0.0094852,           0.0094852,           0.0094852
                  54,            0.051075,            0.046307,           0.0029297,             0.81105,             0.71151,             0.76059,             0.35734,            0.050659,            0.046107,           0.0025987,           0.0094753,           0.0094753,           0.0094753
                  55,            0.050839,            0.045384,           0.0029525,             0.82793,             0.70515,             0.76823,             0.37577,            0.048819,            0.045097,           0.0025526,           0.0094654,           0.0094654,           0.0094654
                  56,            0.050582,            0.046194,           0.0029067,             0.82815,             0.70995,              0.7727,             0.37947,            0.049098,            0.044351,           0.0023707,           0.0094555,           0.0094555,           0.0094555
                  57,            0.050636,            0.045626,           0.0029605,             0.83198,             0.70947,             0.76527,             0.37492,            0.048739,            0.044408,           0.0025216,           0.0094456,           0.0094456,           0.0094456
                  58,             0.05061,            0.046025,           0.0028825,             0.79275,              0.7093,             0.76156,             0.36287,            0.050078,            0.045282,            0.002709,           0.0094357,           0.0094357,           0.0094357
                  59,            0.050132,             0.04603,           0.0028132,             0.82373,             0.71837,             0.78021,             0.39002,            0.048614,             0.04391,           0.0023382,           0.0094258,           0.0094258,           0.0094258
                  60,             0.04984,            0.045829,           0.0027714,             0.85008,             0.72373,             0.77995,             0.38495,            0.049047,            0.044365,           0.0025213,           0.0094159,           0.0094159,           0.0094159
                  61,            0.050002,             0.04535,            0.002759,              0.8246,              0.7239,             0.78422,              0.3899,            0.048397,            0.044193,           0.0024281,            0.009406,            0.009406,            0.009406
                  62,            0.049439,            0.045136,           0.0027283,               0.854,             0.74014,             0.80773,              0.4029,            0.047846,            0.043538,           0.0021797,           0.0093961,           0.0093961,           0.0093961
                  63,             0.04936,            0.044808,           0.0027708,             0.86172,              0.7233,             0.79452,             0.39872,            0.047989,            0.044229,           0.0025353,           0.0093862,           0.0093862,           0.0093862
                  64,            0.049294,            0.044479,           0.0027046,              0.8582,             0.71762,             0.79662,             0.39921,            0.047725,            0.044051,           0.0024186,           0.0093763,           0.0093763,           0.0093763
                  65,            0.049066,            0.044762,           0.0026448,             0.84051,              0.7308,             0.79573,             0.39481,            0.048579,            0.044097,           0.0023175,           0.0093664,           0.0093664,           0.0093664
                  66,            0.049056,            0.045262,           0.0026198,              0.8668,             0.74359,             0.80984,             0.41373,            0.047366,            0.043633,           0.0021974,           0.0093565,           0.0093565,           0.0093565
                  67,            0.048454,             0.04449,            0.002688,             0.85985,             0.73793,             0.80609,             0.41433,             0.04749,            0.043635,           0.0022664,           0.0093466,           0.0093466,           0.0093466
                  68,            0.048382,            0.043626,           0.0025501,             0.84597,             0.75418,             0.80721,             0.41398,            0.047291,            0.043326,           0.0020842,           0.0093367,           0.0093367,           0.0093367
                  69,            0.048444,            0.043736,           0.0026017,             0.85461,             0.74903,              0.8005,             0.42109,            0.046597,            0.043333,           0.0022586,           0.0093268,           0.0093268,           0.0093268
                  70,            0.048722,            0.044405,           0.0026855,             0.85139,             0.74736,             0.80909,             0.42588,            0.046973,            0.043175,            0.002137,           0.0093169,           0.0093169,           0.0093169
                  71,            0.048033,            0.043919,           0.0024752,             0.86254,             0.75866,             0.81878,             0.42078,            0.046935,            0.043081,           0.0020873,            0.009307,            0.009307,            0.009307
                  72,            0.048299,            0.043777,           0.0024944,             0.86915,             0.75905,             0.81523,             0.42214,            0.047127,            0.042864,           0.0021381,           0.0092971,           0.0092971,           0.0092971
                  73,            0.048062,            0.044433,           0.0025091,              0.8565,               0.739,             0.80526,             0.40994,             0.04787,            0.043548,           0.0021968,           0.0092872,           0.0092872,           0.0092872
                  74,            0.047987,            0.043752,           0.0024051,             0.87404,              0.7674,             0.82521,             0.42977,            0.046405,             0.04249,           0.0020417,           0.0092773,           0.0092773,           0.0092773
                  75,            0.047852,            0.044192,           0.0024637,             0.89049,             0.75284,             0.82506,             0.42831,            0.046941,            0.042547,           0.0022724,           0.0092674,           0.0092674,           0.0092674
                  76,            0.047656,            0.043314,           0.0024027,             0.85969,             0.76017,             0.81675,             0.43167,            0.046683,            0.042949,           0.0019885,           0.0092575,           0.0092575,           0.0092575
                  77,            0.047786,            0.043415,           0.0024021,              0.8648,             0.77732,             0.82809,             0.43885,            0.045723,            0.042171,           0.0020928,           0.0092476,           0.0092476,           0.0092476
                  78,            0.047454,            0.043196,           0.0024766,              0.8835,             0.74872,              0.8215,             0.43257,            0.045998,            0.042385,           0.0019729,           0.0092377,           0.0092377,           0.0092377
                  79,            0.047544,             0.04317,            0.002443,             0.89053,             0.77296,              0.8334,             0.44611,            0.045409,            0.042021,            0.001941,           0.0092278,           0.0092278,           0.0092278
                  80,            0.047462,             0.04343,           0.0024034,             0.89047,             0.75744,             0.83303,             0.44456,             0.04574,            0.042193,           0.0019254,           0.0092179,           0.0092179,           0.0092179
                  81,            0.047752,            0.043628,           0.0023692,             0.88905,             0.78684,             0.83586,             0.44638,            0.045487,            0.041615,           0.0021387,            0.009208,            0.009208,            0.009208
                  82,            0.047624,            0.043482,           0.0023647,             0.88737,             0.78136,              0.8387,             0.44956,            0.044926,            0.041524,           0.0019928,           0.0091981,           0.0091981,           0.0091981
                  83,             0.04705,            0.043178,           0.0023008,             0.87606,             0.78067,             0.83899,             0.43931,            0.045389,            0.041481,           0.0019413,           0.0091882,           0.0091882,           0.0091882
                  84,            0.046787,            0.043558,           0.0023031,             0.89825,             0.75515,             0.83161,             0.45368,            0.044737,            0.041534,           0.0019053,           0.0091783,           0.0091783,           0.0091783
                  85,             0.04654,            0.043308,           0.0022883,              0.8937,             0.77505,             0.84397,             0.45841,            0.044434,            0.041458,           0.0020324,           0.0091684,           0.0091684,           0.0091684
                  86,            0.046606,            0.043284,           0.0022736,             0.88886,             0.77041,             0.83647,             0.45288,            0.044694,            0.041877,           0.0019269,           0.0091585,           0.0091585,           0.0091585
                  87,            0.046496,              0.0425,           0.0022671,             0.88762,             0.77435,               0.841,             0.46265,             0.04441,            0.041408,           0.0019834,           0.0091486,           0.0091486,           0.0091486
                  88,            0.046369,            0.042844,           0.0022726,             0.88056,              0.7834,             0.84212,             0.44871,            0.044892,            0.041912,            0.001832,           0.0091387,           0.0091387,           0.0091387
                  89,            0.045987,            0.042558,           0.0022914,             0.89679,              0.7879,             0.84862,             0.46187,            0.043908,             0.04124,           0.0018344,           0.0091288,           0.0091288,           0.0091288
                  90,            0.046196,            0.043389,           0.0021836,             0.88587,             0.79715,             0.84891,              0.4755,            0.043884,            0.041214,           0.0019677,           0.0091189,           0.0091189,           0.0091189
                  91,             0.04612,            0.042241,           0.0022687,             0.90781,             0.78848,             0.85405,             0.47657,            0.043538,            0.041207,           0.0018571,            0.009109,            0.009109,            0.009109
                  92,            0.046041,            0.042335,           0.0022202,             0.88135,             0.80307,             0.85009,             0.47109,            0.043764,            0.040954,           0.0017149,           0.0090991,           0.0090991,           0.0090991
                  93,            0.046058,            0.042678,           0.0021274,             0.90784,             0.80296,               0.853,             0.47435,            0.043446,            0.040794,           0.0016757,           0.0090892,           0.0090892,           0.0090892
                  94,            0.045549,             0.04223,           0.0022391,             0.89311,             0.79796,             0.85334,             0.46873,            0.043605,            0.041173,           0.0018363,           0.0090793,           0.0090793,           0.0090793
                  95,            0.045732,            0.042383,           0.0021408,             0.89109,             0.79681,             0.85051,             0.47674,            0.043327,            0.040869,           0.0017518,           0.0090694,           0.0090694,           0.0090694
                  96,            0.046179,            0.042064,            0.002343,             0.89179,             0.78186,              0.8445,             0.47046,            0.043881,            0.041323,           0.0018983,           0.0090595,           0.0090595,           0.0090595
                  97,             0.04552,            0.042627,            0.002058,             0.90098,             0.79937,               0.856,                0.48,            0.043317,            0.040566,           0.0017981,           0.0090496,           0.0090496,           0.0090496
                  98,            0.045436,            0.042165,           0.0021155,             0.88544,             0.78998,             0.85032,             0.47263,            0.043765,            0.040919,           0.0019258,           0.0090397,           0.0090397,           0.0090397
                  99,            0.045462,            0.042009,           0.0021149,             0.89494,             0.79656,             0.85544,             0.47498,            0.043182,            0.040602,           0.0019854,           0.0090298,           0.0090298,           0.0090298
                 100,            0.045099,            0.042003,           0.0021457,             0.89421,             0.80695,             0.85416,              0.4821,            0.042954,            0.040463,           0.0017747,           0.0090199,           0.0090199,           0.0090199
                 101,            0.044932,            0.041853,           0.0020667,             0.91095,             0.80382,             0.85216,              0.4853,            0.042692,            0.040452,           0.0017127,             0.00901,             0.00901,             0.00901
                 102,            0.045047,            0.042208,           0.0021461,             0.89124,             0.80431,             0.85136,             0.48854,            0.042793,            0.040183,            0.001797,           0.0090001,           0.0090001,           0.0090001
                 103,            0.044736,            0.042133,           0.0019959,             0.91709,             0.79972,              0.8604,             0.49272,             0.04218,            0.040151,            0.001699,           0.0089902,           0.0089902,           0.0089902
                 104,            0.044616,            0.041724,           0.0020605,              0.9102,             0.80515,                0.86,             0.49475,            0.042012,            0.040044,           0.0016551,           0.0089803,           0.0089803,           0.0089803
                 105,            0.044761,              0.0423,           0.0020797,             0.90324,              0.8043,             0.85815,             0.48876,            0.042247,            0.040228,           0.0016074,           0.0089704,           0.0089704,           0.0089704
                 106,             0.04452,            0.041524,            0.001984,             0.90673,             0.80698,             0.85969,             0.49386,            0.042309,            0.040207,           0.0016327,           0.0089605,           0.0089605,           0.0089605
                 107,            0.044731,            0.041602,           0.0020663,             0.90434,              0.8037,             0.85871,             0.49724,            0.042585,            0.040311,           0.0015659,           0.0089506,           0.0089506,           0.0089506
                 108,            0.044382,            0.041555,           0.0019482,             0.91155,             0.80633,             0.86325,             0.50078,            0.042123,             0.03994,           0.0017255,           0.0089407,           0.0089407,           0.0089407
                 109,            0.044475,            0.041101,              0.0021,             0.92838,             0.80673,             0.87082,             0.50844,            0.041718,              0.0399,           0.0016919,           0.0089308,           0.0089308,           0.0089308
                 110,            0.044607,            0.041351,           0.0021519,             0.92214,             0.80901,             0.86902,             0.50835,            0.041784,            0.039872,           0.0017043,           0.0089209,           0.0089209,           0.0089209
                 111,            0.044345,            0.041773,           0.0019435,             0.91974,             0.81489,             0.86854,             0.50862,            0.041812,             0.03988,           0.0017377,            0.008911,            0.008911,            0.008911
