               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 112,            0.033977,            0.033668,            0.001282,             0.95804,             0.86834,             0.91238,             0.63116,            0.033005,            0.035094,           0.0014377,           0.0089011,           0.0089011,           0.0089011
                 113,            0.033504,             0.03326,           0.0012563,             0.95365,             0.87043,             0.91157,             0.63084,            0.033168,            0.035405,           0.0015361,           0.0088912,           0.0088912,           0.0088912
                 114,            0.033463,            0.033028,           0.0013277,             0.96271,             0.87189,             0.91177,             0.63111,            0.032926,            0.035514,           0.0015123,           0.0088813,           0.0088813,           0.0088813
                 115,            0.033639,            0.033507,           0.0012373,             0.96457,             0.87299,             0.91374,             0.63152,            0.032912,             0.03566,           0.0015014,           0.0088714,           0.0088714,           0.0088714
                 116,            0.033401,            0.032404,           0.0012574,             0.95534,             0.87209,             0.91657,             0.63129,            0.033041,            0.035456,           0.0014721,           0.0088615,           0.0088615,           0.0088615
                 117,            0.033261,             0.03302,           0.0013295,             0.95754,             0.87269,             0.91334,              0.6358,            0.032897,            0.035418,           0.0014723,           0.0088516,           0.0088516,           0.0088516
                 118,             0.03318,            0.033003,           0.0012156,              0.9608,              0.8672,             0.91416,             0.63762,            0.032982,            0.035213,           0.0013872,           0.0088417,           0.0088417,           0.0088417
                 119,             0.03314,            0.032291,            0.001323,             0.94913,             0.87306,             0.90879,             0.63389,            0.033005,            0.035283,           0.0015195,           0.0088318,           0.0088318,           0.0088318
                 120,            0.032929,            0.033107,           0.0012221,             0.94379,             0.87202,             0.91176,             0.64005,            0.032736,            0.035439,           0.0014746,           0.0088219,           0.0088219,           0.0088219
                 121,            0.033223,            0.033092,           0.0012171,             0.95116,             0.87349,             0.91039,             0.63703,            0.032806,            0.035304,           0.0015121,            0.008812,            0.008812,            0.008812
                 122,             0.03319,            0.032508,           0.0012161,              0.9536,             0.87372,             0.91156,             0.63974,            0.032387,            0.035221,           0.0015132,           0.0088021,           0.0088021,           0.0088021
                 123,            0.033002,            0.033558,           0.0012038,             0.95607,             0.87336,             0.91356,             0.64031,            0.032449,            0.035057,           0.0014201,           0.0087922,           0.0087922,           0.0087922
                 124,             0.03292,            0.032585,           0.0012595,             0.93926,             0.88339,             0.91219,             0.64336,            0.032298,            0.035171,           0.0014067,           0.0087823,           0.0087823,           0.0087823
                 125,            0.032639,             0.03226,           0.0011981,             0.94182,             0.88111,              0.9122,             0.64421,            0.032131,            0.035255,           0.0013894,           0.0087724,           0.0087724,           0.0087724
                 126,            0.032811,            0.032423,           0.0012292,             0.94918,             0.87868,             0.91319,             0.64558,             0.03208,            0.035046,           0.0013622,           0.0087625,           0.0087625,           0.0087625
                 127,            0.032718,            0.032038,           0.0012152,             0.95536,              0.8744,             0.91295,             0.64646,            0.032085,            0.034877,           0.0013861,           0.0087526,           0.0087526,           0.0087526
                 128,            0.032574,            0.032221,           0.0011802,             0.95777,             0.86885,             0.90981,             0.64543,            0.032194,            0.034931,           0.0014384,           0.0087427,           0.0087427,           0.0087427
                 129,            0.032832,            0.033115,           0.0011509,             0.95252,             0.87479,             0.91245,             0.64398,            0.032261,            0.034953,           0.0013482,           0.0087328,           0.0087328,           0.0087328
                 130,            0.032387,            0.031779,           0.0012159,             0.95049,             0.88061,              0.9119,               0.644,            0.032237,            0.034945,            0.001328,           0.0087229,           0.0087229,           0.0087229
                 131,            0.032566,            0.032097,           0.0011876,             0.95026,             0.88037,             0.91314,             0.64141,            0.032315,             0.03501,           0.0013332,            0.008713,            0.008713,            0.008713
                 132,            0.032423,            0.032125,            0.001203,             0.95385,             0.87683,             0.91275,             0.64467,             0.03209,            0.035022,           0.0013451,           0.0087031,           0.0087031,           0.0087031
                 133,            0.032525,            0.032152,           0.0012369,             0.95291,             0.87842,             0.91435,             0.64699,            0.031892,             0.03503,           0.0013102,           0.0086932,           0.0086932,           0.0086932
                 134,            0.032387,            0.032305,           0.0012284,             0.94543,             0.88363,               0.914,              0.6482,            0.031834,            0.035235,           0.0013299,           0.0086833,           0.0086833,           0.0086833
                 135,             0.03222,            0.032275,           0.0012025,             0.94975,             0.88035,             0.91519,             0.64485,            0.031723,            0.035283,           0.0014013,           0.0086734,           0.0086734,           0.0086734
                 136,             0.03222,             0.03166,           0.0011024,             0.96238,             0.86888,             0.91588,             0.64641,            0.031645,            0.035194,           0.0014351,           0.0086635,           0.0086635,           0.0086635
                 137,            0.032099,            0.032526,            0.001187,             0.96513,             0.86576,             0.91765,              0.6526,            0.031433,            0.035009,           0.0014275,           0.0086536,           0.0086536,           0.0086536
                 138,            0.031834,             0.03131,           0.0011865,             0.95357,             0.87837,             0.91662,             0.65071,            0.031412,               0.035,           0.0014192,           0.0086437,           0.0086437,           0.0086437
                 139,             0.03214,            0.031705,           0.0011995,              0.9564,             0.87507,             0.91614,             0.65138,            0.031423,            0.035023,           0.0014147,           0.0086338,           0.0086338,           0.0086338
                 140,            0.031887,              0.0314,           0.0011711,             0.95731,             0.87464,             0.91582,             0.65165,            0.031402,            0.035052,           0.0014216,           0.0086239,           0.0086239,           0.0086239
                 141,            0.031852,            0.031829,           0.0011626,             0.95427,             0.87507,              0.9158,             0.65466,            0.031298,            0.035077,           0.0014307,            0.008614,            0.008614,            0.008614
                 142,            0.031629,            0.031571,           0.0011319,             0.95726,              0.8741,             0.91643,             0.65472,            0.031294,            0.035052,           0.0014315,           0.0086041,           0.0086041,           0.0086041
                 143,            0.031867,            0.031508,           0.0011284,             0.96906,             0.87114,             0.91799,             0.65889,            0.031187,            0.035017,           0.0012676,           0.0085942,           0.0085942,           0.0085942
                 144,             0.03161,            0.031612,            0.001154,             0.96211,             0.87693,             0.91767,             0.65951,            0.031214,            0.035034,           0.0012576,           0.0085843,           0.0085843,           0.0085843
                 145,            0.031553,            0.031936,            0.001128,             0.96132,             0.87493,             0.91724,              0.6594,            0.031209,             0.03514,           0.0012822,           0.0085744,           0.0085744,           0.0085744
                 146,            0.031265,            0.031067,            0.001138,              0.9618,             0.87173,             0.91788,             0.65913,             0.03116,            0.035126,           0.0013085,           0.0085645,           0.0085645,           0.0085645
                 147,            0.031386,            0.031342,           0.0011898,             0.96359,             0.87426,             0.91939,             0.66239,             0.03113,            0.034968,           0.0013134,           0.0085546,           0.0085546,           0.0085546
                 148,            0.031824,            0.031442,           0.0011492,             0.96155,             0.87389,             0.91962,             0.66273,            0.031049,            0.034818,            0.001347,           0.0085447,           0.0085447,           0.0085447
                 149,            0.031373,            0.031626,           0.0011169,             0.96011,             0.87625,             0.91919,             0.66479,            0.030943,             0.03476,           0.0013484,           0.0085348,           0.0085348,           0.0085348
                 150,            0.031382,            0.031108,           0.0011154,              0.9654,             0.87295,             0.91898,             0.66512,              0.0309,             0.03472,           0.0013419,           0.0085249,           0.0085249,           0.0085249
                 151,            0.031205,            0.031976,           0.0010834,             0.96036,              0.8738,             0.91853,              0.6644,            0.030977,            0.034637,           0.0013608,            0.008515,            0.008515,            0.008515
                 152,            0.030987,            0.030638,           0.0011565,             0.95629,               0.881,             0.91797,             0.66565,            0.030812,            0.034592,           0.0013764,           0.0085051,           0.0085051,           0.0085051
