               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 119,            0.044495,            0.040648,           0.0022589,             0.90107,             0.81463,             0.86689,             0.50424,            0.038335,            0.036314,           0.0012129,           0.0088318,           0.0088318,           0.0088318
                 120,            0.044485,            0.040793,            0.002244,             0.91025,             0.81265,             0.86768,             0.50884,            0.038242,            0.036209,           0.0012508,           0.0088219,           0.0088219,           0.0088219
                 121,            0.044417,            0.041506,           0.0020185,              0.9136,             0.81444,             0.86733,             0.51287,            0.038041,            0.036122,           0.0012378,            0.008812,            0.008812,            0.008812
                 122,            0.044356,            0.040717,           0.0022156,             0.91896,             0.81247,             0.86626,             0.51225,            0.037781,            0.036135,           0.0012525,           0.0088021,           0.0088021,           0.0088021
                 123,            0.044153,            0.041113,           0.0020981,             0.92928,             0.81222,             0.86884,             0.51125,            0.037543,            0.036029,           0.0014992,           0.0087922,           0.0087922,           0.0087922
                 124,            0.044191,            0.040559,           0.0022439,             0.91425,             0.83086,             0.87237,             0.51131,            0.037471,               0.036,           0.0015238,           0.0087823,           0.0087823,           0.0087823
                 125,            0.043886,            0.040277,           0.0021357,              0.9115,             0.82189,             0.86657,             0.51208,            0.037509,            0.035968,           0.0015553,           0.0087724,           0.0087724,           0.0087724
                 126,            0.043741,            0.040471,           0.0021407,             0.91462,             0.82802,             0.86515,             0.51399,            0.037487,            0.035935,           0.0014981,           0.0087625,           0.0087625,           0.0087625
                 127,            0.044049,            0.040184,            0.002123,             0.91048,             0.82659,             0.86803,             0.51954,            0.037352,            0.035742,           0.0013713,           0.0087526,           0.0087526,           0.0087526
                 128,            0.043619,            0.039855,           0.0021771,             0.91223,             0.82247,             0.86854,             0.52143,            0.037348,            0.035646,            0.001306,           0.0087427,           0.0087427,           0.0087427
                 129,            0.043698,            0.040477,           0.0020305,             0.91026,             0.82615,             0.87072,              0.5234,            0.037194,            0.035673,           0.0012313,           0.0087328,           0.0087328,           0.0087328
                 130,            0.043507,            0.040108,           0.0020189,             0.90357,             0.83633,             0.87636,             0.52899,             0.03697,            0.035647,           0.0012072,           0.0087229,           0.0087229,           0.0087229
                 131,            0.043665,            0.039761,           0.0020734,             0.91594,             0.83243,             0.87934,                0.53,             0.03682,            0.035662,           0.0012373,            0.008713,            0.008713,            0.008713
                 132,            0.043187,             0.04026,            0.002097,             0.91658,             0.82651,             0.87553,             0.52926,            0.036811,            0.035601,           0.0012395,           0.0087031,           0.0087031,           0.0087031
                 133,            0.043255,            0.040017,           0.0020768,             0.92464,             0.81048,             0.87234,             0.53112,            0.036768,            0.035601,           0.0012935,           0.0086932,           0.0086932,           0.0086932
                 134,            0.043208,            0.040402,           0.0020839,             0.91662,             0.82481,             0.87558,             0.53176,            0.036665,            0.035529,           0.0013899,           0.0086833,           0.0086833,           0.0086833
                 135,            0.043264,            0.039555,           0.0020782,             0.92435,             0.82262,              0.8764,             0.53333,            0.036706,            0.035516,            0.001403,           0.0086734,           0.0086734,           0.0086734
                 136,            0.042941,            0.039934,           0.0020286,               0.925,             0.83377,             0.87984,             0.53519,            0.036667,            0.035434,           0.0013937,           0.0086635,           0.0086635,           0.0086635
                 137,            0.042927,            0.040183,           0.0019609,             0.91825,             0.83867,             0.88147,             0.53675,             0.03663,            0.035343,           0.0013849,           0.0086536,           0.0086536,           0.0086536
                 138,            0.042921,            0.039265,           0.0020821,             0.91336,             0.83881,             0.88351,             0.53709,            0.036593,            0.035339,           0.0013416,           0.0086437,           0.0086437,           0.0086437
                 139,            0.043372,            0.040571,           0.0020631,             0.92403,               0.834,             0.88393,               0.535,            0.036553,            0.035363,            0.001292,           0.0086338,           0.0086338,           0.0086338
                 140,            0.042896,            0.039699,           0.0020493,               0.918,              0.8343,             0.88147,             0.53442,             0.03652,            0.035375,           0.0013107,           0.0086239,           0.0086239,           0.0086239
                 141,            0.042859,            0.039453,           0.0020991,             0.92164,             0.83633,             0.88133,             0.53342,            0.036474,            0.035349,           0.0013957,            0.008614,            0.008614,            0.008614
                 142,            0.043025,             0.03997,           0.0020055,             0.92952,              0.8347,             0.88347,             0.53463,            0.036447,            0.035333,            0.001425,           0.0086041,           0.0086041,           0.0086041
                 143,            0.042816,             0.03959,           0.0019514,             0.93106,             0.83266,             0.88342,             0.53743,            0.036351,            0.035261,           0.0014438,           0.0085942,           0.0085942,           0.0085942
                 144,            0.042413,            0.039187,           0.0019529,             0.92747,              0.8339,             0.88413,              0.5398,            0.036239,            0.035211,           0.0014468,           0.0085843,           0.0085843,           0.0085843
                 145,            0.042432,             0.03978,            0.001912,             0.92304,             0.83628,             0.88034,             0.53961,            0.036128,            0.035192,           0.0014405,           0.0085744,           0.0085744,           0.0085744
                 146,            0.042419,             0.03939,           0.0018878,             0.91836,             0.83879,             0.87765,             0.53889,            0.036025,            0.035167,            0.001493,           0.0085645,           0.0085645,           0.0085645
                 147,            0.042337,            0.039472,           0.0020205,             0.91121,             0.84649,             0.88041,             0.54089,            0.035958,            0.035199,           0.0015289,           0.0085546,           0.0085546,           0.0085546
                 148,             0.04218,            0.039677,           0.0019551,             0.91837,             0.84238,             0.88176,             0.54086,            0.035919,            0.035204,           0.0015341,           0.0085447,           0.0085447,           0.0085447
                 149,            0.041898,            0.038882,           0.0020793,             0.92704,             0.83913,             0.88105,             0.54048,            0.035943,            0.035187,           0.0014172,           0.0085348,           0.0085348,           0.0085348
                 150,            0.042082,            0.039674,           0.0018655,             0.92084,             0.83392,             0.88149,              0.5413,            0.035878,            0.035162,           0.0013662,           0.0085249,           0.0085249,           0.0085249
                 151,            0.041743,            0.038604,           0.0018924,              0.9178,             0.83484,             0.87926,              0.5409,            0.035829,            0.035128,           0.0013936,            0.008515,            0.008515,            0.008515
                 152,            0.042213,            0.039653,           0.0019422,             0.92071,             0.83652,             0.87849,             0.54179,            0.035765,            0.035089,           0.0014054,           0.0085051,           0.0085051,           0.0085051
